"Policy No","Amount","Source System","Type","ID","Currency","PAS Ledger Account No","LOB Code","Country Code","Postal Code","State Province","Territory","Broker Code","Coverage Code","Premium Code","Product Code","Entity","Coverage FK","Policy FK","Transaction Type","Billing Acct No","Payment Method","Transaction ID","State","Coverage ID","Period Type","Period Start","Period End","Split Party Code","Posting Level","Policy ID","ID_1","Created By","Description","Entity Ref No","Entity Ref","Entity Type","Manual Txn Ind","Txn Date","Effective Date","Txn Type","Accounting Date","Export Status","Ledger Txn ID","Entries ID"
"DESS107000041","308.58","ManualPayment","BillingLedgerEntry","1059594208","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077441","PaymentDetailsCash","500419417","DE","","","","","","","","1058798386","qa","","600077441","1058790358","BillingTransaction","","2018-05-21 22:19:30.0","2018-05-21 00:00:00.0","BillingAccount","2018-05-21 00:00:00.0","exported","1058798386","1059594208"
"DESS107000041","308.58","ManualPayment","BillingLedgerEntry","1059594311","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077441","PaymentDetailsCash","500419445","DE","","","","","","","","1058798397","qa","","600077441","1058790369","BillingTransaction","","2018-06-19 22:19:48.0","2018-06-19 00:00:00.0","BillingAccount","2018-06-19 00:00:00.0","exported","1058798397","1059594311"
"DESS107000041","308.58","ManualPayment","BillingLedgerEntry","1059594495","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077441","PaymentDetailsCash","500419480","DE","","","","","","","","1058798411","qa","","600077441","1058790384","BillingTransaction","","2018-07-19 22:19:49.0","2018-07-19 00:00:00.0","BillingAccount","2018-07-19 00:00:00.0","exported","1058798411","1059594495"
"DESS107000041","308.58","ManualPayment","BillingLedgerEntry","1059594523","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077441","PaymentDetailsCash","500419498","DE","","","","","","","","1058798414","qa","","600077441","1058790387","BillingTransaction","","2018-08-20 22:19:32.0","2018-08-20 00:00:00.0","BillingAccount","2018-08-20 00:00:00.0","exported","1058798414","1059594523"
"DESS107000043","196.6","ManualPayment","BillingLedgerEntry","1059383753","USD","1001","AUTO","","","","","500001003","","","AAA_SS","WUIC","","","ManualPayment","600077443","PaymentDetailsCash","500419365","DE","","","","","","","","1058798349","qa","","600077443","1058790330","BillingTransaction","","2018-04-19 22:19:29.0","2018-04-19 00:00:00.0","BillingAccount","2018-04-19 00:00:00.0","exported","1058798349","1059383753"
"DESS107000043","196.64","ManualPayment","BillingLedgerEntry","1059594211","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077443","PaymentDetailsCash","500419418","DE","","","","","","","","1058798387","qa","","600077443","1058790359","BillingTransaction","","2018-05-21 22:19:49.0","2018-05-21 00:00:00.0","BillingAccount","2018-05-21 00:00:00.0","exported","1058798387","1059594211"
"DESS107000043","210.28","ManualPayment","BillingLedgerEntry","1059594277","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077443","PaymentDetailsCash","500419440","DE","","","","","","","","1058798392","qa","","600077443","1058790364","BillingTransaction","","2018-06-19 22:19:28.0","2018-06-19 00:00:00.0","BillingAccount","2018-06-19 00:00:00.0","exported","1058798392","1059594277"
"DESS107000043","210.31","ManualPayment","BillingLedgerEntry","1059594436","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077443","PaymentDetailsCash","500419474","DE","","","","","","","","1058798405","qa","","600077443","1058790378","BillingTransaction","","2018-07-19 22:19:29.0","2018-07-19 00:00:00.0","BillingAccount","2018-07-19 00:00:00.0","exported","1058798405","1059594436"
"DESS107000048","420","ManualPayment","BillingLedgerEntry","1059594914","USD","1001","AUTO","","","","","500001003","","","AAA_SS","WUIC","","","ManualPayment","600077452","PaymentDetailsCheque","500419644","DE","","","","","","","","1058798443","qa","","600077452","1058790413","BillingTransaction","","2017-04-20 01:45:46.0","2017-04-20 00:00:00.0","BillingAccount","2017-04-20 00:00:00.0","exported","1058798443","1059594914"
"DESS107000048","544.5","ManualPayment","BillingLedgerEntry","1059960533","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077452","PaymentDetailsCash","500419688","DE","","","","","","","","1058798485","qa","","600077452","1058790442","BillingTransaction","","2017-05-22 01:46:35.0","2017-05-22 00:00:00.0","BillingAccount","2017-05-22 00:00:00.0","exported","1058798485","1059960533"
"DESS107000048","544.5","ManualPayment","BillingLedgerEntry","1059960701","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077452","PaymentDetailsCash","500419722","DE","","","","","","","","1058798506","qa","","600077452","1058790463","BillingTransaction","","2017-06-20 01:45:47.0","2017-06-20 00:00:00.0","BillingAccount","2017-06-20 00:00:00.0","exported","1058798506","1059960701"
"DESS107000048","542.5","ManualPayment","BillingLedgerEntry","1060023179","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077452","PaymentDetailsCash","500419779","DE","","","","","","","","1058798539","qa","","600077452","1058790497","BillingTransaction","","2017-08-07 01:46:13.0","2017-08-07 00:00:00.0","BillingAccount","2017-08-07 00:00:00.0","exported","1058798539","1060023179"
"DESS107000048","1101.1","ManualPayment","BillingLedgerEntry","1060023327","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077452","PaymentDetailsCash","500419804","DE","","","","","","","","1058798556","qa","","600077452","1058790514","BillingTransaction","","2017-09-20 01:45:47.0","2017-09-20 00:00:00.0","BillingAccount","2017-09-20 00:00:00.0","exported","1058798556","1060023327"
"DESS107000048","542.08","ManualPayment","BillingLedgerEntry","1060023350","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077452","PaymentDetailsCash","500419825","DE","","","","","","","","1058798564","qa","","600077452","1058790523","BillingTransaction","","2017-10-20 01:46:08.0","2017-10-20 00:00:00.0","BillingAccount","2017-10-20 00:00:00.0","exported","1058798564","1060023350"
"DESS107000048","542.08","ManualPayment","BillingLedgerEntry","1060023360","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077452","PaymentDetailsCash","500419836","DE","","","","","","","","1058798568","qa","","600077452","1058790527","BillingTransaction","","2017-11-20 01:45:49.0","2017-11-20 00:00:00.0","BillingAccount","2017-11-20 00:00:00.0","exported","1058798568","1060023360"
"DESS107000048","542.08","ManualPayment","BillingLedgerEntry","1060023391","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077452","PaymentDetailsCash","500419855","DE","","","","","","","","1058798577","qa","","600077452","1058790536","BillingTransaction","","2017-12-20 01:45:49.0","2017-12-20 00:00:00.0","BillingAccount","2017-12-20 00:00:00.0","exported","1058798577","1060023391"
"DESS107000048","542.08","ManualPayment","BillingLedgerEntry","1060023400","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077452","PaymentDetailsCash","500419869","DE","","","","","","","","1058798580","qa","","600077452","1058790540","BillingTransaction","","2018-01-22 01:45:48.0","2018-01-22 00:00:00.0","BillingAccount","2018-01-22 00:00:00.0","exported","1058798580","1060023400"
"DESS107000048","533.08","ManualPayment","BillingLedgerEntry","1060023563","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077452","PaymentDetailsCash","500419896","DE","","","","","","","","1058798596","qa","","600077452","1058790556","BillingTransaction","","2018-02-20 01:46:23.0","2018-02-20 00:00:00.0","BillingAccount","2018-02-20 00:00:00.0","exported","1058798596","1060023563"
"DESS107000060","420","ManualPayment","BillingLedgerEntry","1060023905","USD","1001","AUTO","","","","","500001003","","","AAA_SS","WUIC","","","ManualPayment","600077468","PaymentDetailsCash","500419973","DE","","","","","","","","1058798618","qa","","600077468","1058790575","BillingTransaction","","2017-04-20 17:12:19.0","2017-04-20 00:00:00.0","BillingAccount","2017-04-20 00:00:00.0","exported","1058798618","1060023905"
"DESS107000060","544.5","ManualPayment","BillingLedgerEntry","1060253312","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077468","PaymentDetailsCash","500420001","DE","","","","","","","","1058798642","qa","","600077468","1058790593","BillingTransaction","","2017-05-22 17:12:58.0","2017-05-22 00:00:00.0","BillingAccount","2017-05-22 00:00:00.0","exported","1058798642","1060253312"
"DESS107000060","544.5","ManualPayment","BillingLedgerEntry","1060253380","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077468","PaymentDetailsCash","500420015","DE","","","","","","","","1058798650","qa","","600077468","1058790602","BillingTransaction","","2017-06-20 17:12:17.0","2017-06-20 00:00:00.0","BillingAccount","2017-06-20 00:00:00.0","exported","1058798650","1060253380"
"DESS107000060","542.5","ManualPayment","BillingLedgerEntry","1060253686","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077468","PaymentDetailsCash","500420042","DE","","","","","","","","1058798669","qa","","600077468","1058790620","BillingTransaction","","2017-08-07 17:12:36.0","2017-08-07 00:00:00.0","BillingAccount","2017-08-07 00:00:00.0","exported","1058798669","1060253686"
"DESS107000060","1101.1","ManualPayment","BillingLedgerEntry","1060253796","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077468","PaymentDetailsCash","500420059","DE","","","","","","","","1058798682","qa","","600077468","1058790633","BillingTransaction","","2017-09-20 17:12:20.0","2017-09-20 00:00:00.0","BillingAccount","2017-09-20 00:00:00.0","exported","1058798682","1060253796"
"DESS107000060","542.08","ManualPayment","BillingLedgerEntry","1060253819","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077468","PaymentDetailsCash","500420072","DE","","","","","","","","1058798690","qa","","600077468","1058790641","BillingTransaction","","2017-10-20 17:12:47.0","2017-10-20 00:00:00.0","BillingAccount","2017-10-20 00:00:00.0","exported","1058798690","1060253819"
"DESS107000060","542.08","ManualPayment","BillingLedgerEntry","1060253830","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077468","PaymentDetailsCash","500420080","DE","","","","","","","","1058798694","qa","","600077468","1058790645","BillingTransaction","","2017-11-20 17:12:30.0","2017-11-20 00:00:00.0","BillingAccount","2017-11-20 00:00:00.0","exported","1058798694","1060253830"
"DESS107000060","542.08","ManualPayment","BillingLedgerEntry","1060253845","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077468","PaymentDetailsCash","500420089","DE","","","","","","","","1058798699","qa","","600077468","1058790650","BillingTransaction","","2017-12-20 17:12:32.0","2017-12-20 00:00:00.0","BillingAccount","2017-12-20 00:00:00.0","exported","1058798699","1060253845"
"DESS107000060","542.08","ManualPayment","BillingLedgerEntry","1060253875","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077468","PaymentDetailsCash","500420096","DE","","","","","","","","1058798702","qa","","600077468","1058790653","BillingTransaction","","2018-01-22 17:12:20.0","2018-01-22 00:00:00.0","BillingAccount","2018-01-22 00:00:00.0","exported","1058798702","1060253875"
"DESS107000060","533.08","ManualPayment","BillingLedgerEntry","1060253993","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077468","PaymentDetailsCash","500420108","DE","","","","","","","","1058798710","qa","","600077468","1058790661","BillingTransaction","","2018-02-20 17:12:20.0","2018-02-20 00:00:00.0","BillingAccount","2018-02-20 00:00:00.0","exported","1058798710","1060253993"
"DESS107000087","420","ManualPayment","BillingLedgerEntry","1060642293","USD","1001","AUTO","","","","","500001003","","","AAA_SS","WUIC","","","ManualPayment","600077497","PaymentDetailsCash","500420368","DE","","","","","","","","1058798819","qa","","600077497","1058790754","BillingTransaction","","2017-04-20 21:33:47.0","2017-04-20 00:00:00.0","BillingAccount","2017-04-20 00:00:00.0","exported","1058798819","1060642293"
"DESS107000087","544.5","ManualPayment","BillingLedgerEntry","1060642846","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077497","PaymentDetailsCash","500420419","DE","","","","","","","","1058798861","qa","","600077497","1058790791","BillingTransaction","","2017-05-22 21:34:29.0","2017-05-22 00:00:00.0","BillingAccount","2017-05-22 00:00:00.0","exported","1058798861","1060642846"
"DESS107000087","544.5","ManualPayment","BillingLedgerEntry","1060704195","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077497","PaymentDetailsCash","500420467","DE","","","","","","","","1058798892","qa","","600077497","1058790822","BillingTransaction","","2017-06-20 21:33:56.0","2017-06-20 00:00:00.0","BillingAccount","2017-06-20 00:00:00.0","exported","1058798892","1060704195"
"DESS107000087","542.5","ManualPayment","BillingLedgerEntry","1060704546","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077497","PaymentDetailsCash","500420517","DE","","","","","","","","1058798916","qa","","600077497","1058790846","BillingTransaction","","2017-08-07 21:33:04.0","2017-08-07 00:00:00.0","BillingAccount","2017-08-07 00:00:00.0","exported","1058798916","1060704546"
"DESS107000087","1101.1","ManualPayment","BillingLedgerEntry","1060704791","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077497","PaymentDetailsCash","500420554","DE","","","","","","","","1058798941","qa","","600077497","1058790870","BillingTransaction","","2017-09-20 21:33:03.0","2017-09-20 00:00:00.0","BillingAccount","2017-09-20 00:00:00.0","exported","1058798941","1060704791"
"DESS107000087","542.08","ManualPayment","BillingLedgerEntry","1060704826","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077497","PaymentDetailsCash","500420577","DE","","","","","","","","1058798952","qa","","600077497","1058790881","BillingTransaction","","2017-10-20 21:33:04.0","2017-10-20 00:00:00.0","BillingAccount","2017-10-20 00:00:00.0","exported","1058798952","1060704826"
"DESS107000087","542.08","ManualPayment","BillingLedgerEntry","1060704873","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077497","PaymentDetailsCash","500420600","DE","","","","","","","","1058798962","qa","","600077497","1058790891","BillingTransaction","","2017-11-20 21:33:03.0","2017-11-20 00:00:00.0","BillingAccount","2017-11-20 00:00:00.0","exported","1058798962","1060704873"
"DESS107000087","542.08","ManualPayment","BillingLedgerEntry","1060704903","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077497","PaymentDetailsCash","500420619","DE","","","","","","","","1058798970","qa","","600077497","1058790899","BillingTransaction","","2017-12-20 21:33:13.0","2017-12-20 00:00:00.0","BillingAccount","2017-12-20 00:00:00.0","exported","1058798970","1060704903"
"DESS107000087","542.08","ManualPayment","BillingLedgerEntry","1060784010","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077497","PaymentDetailsCash","500420642","DE","","","","","","","","1058798982","qa","","600077497","1058790911","BillingTransaction","","2018-01-22 21:33:37.0","2018-01-22 00:00:00.0","BillingAccount","2018-01-22 00:00:00.0","exported","1058798982","1060784010"
